Y,X1,X2,X3,X4,Z1,Z2,Z3,Z4,Z5,Z6,Z7
7.60090245954208,8.9226582995244,0,3.93182563272433,3.8308129500026,55,1,0,1,1,0,0
7.74066440191724,8.9226582995244,0,2.77258872223978,3.52636052461616,58,1,0,1,1,0,0
7.64969262371151,8.9226582995244,0,3.93182563272433,3.87535902105655,45,6,0,1,1,0,0
7.43838353004431,8.51719319141624,0,4.33073334028633,3.90197266957465,45,1,0,1,1,0,0
7.9373746961633,8.9226582995244,0,2.63905732961526,3.62700405039585,60,1,0,1,1,0,0
7.69621263934641,8.9226582995244,3.04452243772342,2.56494935746154,3.60277675506052,38,9,0,1,1,0,0
9.06531459992593,9.90348755253613,0,2.70805020110221,4.30406509320417,33,9,0,0,1,1,0
7.32646561384032,8.07090608878782,0,3.3322045101752,3.66356164612965,36,1,0,1,0,0,0
7.27239839257005,8.07090608878782,0,4.02535169073515,3.87120101090789,44,9,0,1,1,0,0
7.46737106691756,8.29404964010203,4.68213122712422,3.3322045101752,3.61091791264422,55,1,0,1,1,1,0
6.5792512120101,7.49554194388426,4.87519732320115,4.02535169073515,3.63758615972639,50,1,0,1,1,0,0
6.62007320653036,7.37775890822787,4.21950770517611,3.04452243772342,3.17805383034795,36,9,0,1,0,0,0
7.37775890822787,8.29404964010203,0,3.3322045101752,3.06805293513362,30,6,0,0,1,0,1
7.09007683577609,7.78322401633604,5.52545293913178,4.02535169073515,3.55534806148941,55,1,0,0,0,0,0
6.5792512120101,7.37775890822787,0,4.06044301054642,3.63758615972639,50,1,0,0,1,0,0
6.90775527898214,7.60090245954208,0,3.36729582998647,3.49650756146648,35,1,0,1,1,0,0
6.5510803350434,7.09007683577609,0,4.02535169073515,4.18965474202643,39,9,0,0,0,0,0
7.69621263934641,8.38935981990635,0,4.02535169073515,3.85014760171006,50,1,0,0,0,0,0
7.3132203870903,8.00636756765025,5.01727983681492,3.78418963391826,3.90197266957465,28,1,0,0,0,0,0
8.51719319141624,9.21034037197618,5.01727983681492,3.76120011569356,4.02535169073515,55,9,0,1,0,0,0
7.24422751560335,7.9373746961633,5.42053499927229,4.02535169073515,4.57471097850338,32,6,0,0,0,0,0
6.39692965521615,7.09007683577609,4.70953020131233,3.25809653802148,4.00733318523247,56,1,0,0,0,0,0
7.09007683577609,7.60090245954208,0,3.58351893845611,4.00733318523247,37,1,0,0,0,0,0
7.24422751560335,8.07090608878782,5.01727983681492,3.78418963391826,4.22390976657674,60,1,0,0,0,0,0
7.82404601085629,8.76405326934776,5.01727983681492,4.02535169073515,4.30406509320417,56,12,0,1,0,0,0
6.39692965521615,8.1886891244442,6.62140565176413,5.01727983681492,4.08260930600368,60,6,0,1,0,0,0
5.29831736654804,7.60090245954208,4.26267987704132,3.13549421592915,2.09186406167839,43,6,0,0,0,0,0
7.17011954344963,8.29404964010203,4.61512051684126,3.25809653802148,2.15176220325946,43,6,0,0,0,0,0
7.60090245954208,8.29404964010203,4.61512051684126,3.49650756146648,3.13983261752775,53,9,0,1,0,0,0
6.39692965521615,7.09007683577609,4.56434819146784,2.39789527279837,2.63905732961526,80,1,0,1,0,0,0
8.00636756765025,8.98719682066197,3.71357206670431,2.56494935746154,2.66025953726586,63,6,0,1,0,0,0
6.21460809842219,7.17011954344963,4.83628190695148,3.43398720448515,3.13983261752775,50,12,0,1,0,0,0
8.29404964010203,9.21034037197618,4.61512051684126,2.99573227355399,2.87356463957978,50,6,0,0,1,0,0
5.99146454710798,7.60090245954208,3.93182563272433,2.39789527279837,2.77258872223978,50,6,0,0,0,0,0
6.39692965521615,7.9373746961633,3.93182563272433,2.63905732961526,2.23001440015921,36,6,0,0,1,0,0
7.09007683577609,8.29404964010203,3.43398720448515,3.04452243772342,3.56671182013973,55,9,0,1,1,0,0
6.39692965521615,7.09007683577609,4.18965474202643,3.43398720448515,3.69386699562498,45,6,0,1,0,0,0
7.37775890822787,8.29404964010203,3.71357206670431,2.99573227355399,3.27336401015227,63,1,0,1,1,0,0
7.3132203870903,8.63052187672324,2.77258872223978,2.30258509299405,2.75366071235426,50,9,0,0,1,0,0
6.21460809842219,7.09007683577609,2.19722457733622,1.09861228866811,2.33214389523559,40,1,0,0,1,0,0
6.68461172766793,7.60090245954208,3.04452243772342,3.13549421592915,3.54961738678043,43,9,0,1,1,0,0
7.09007683577609,7.9373746961633,2.77258872223978,2.83321334405622,3.31054301339402,42,12,0,1,1,0,0
7.09007683577609,8.07090608878782,4.11087386417331,2.83321334405622,3.46885603013597,70,6,0,0,0,0,0
8.29404964010203,9.21034037197618,2.77258872223978,2.30258509299405,2.89037175789616,55,15,0,0,0,0,0
7.69621263934641,8.38935981990635,5.42053499927229,3.49650756146648,3.73766961828337,60,9,0,0,0,0,0
7.37775890822787,8.34283980427146,3.40119738166216,2.30258509299405,2.86220088092947,51,1,0,1,0,0,0
7.49554194388426,8.07090608878782,5.35185813347607,3.58351893845611,3.38099467434464,39,6,0,1,0,0,0
7.24422751560335,8.07090608878782,4.44265125649032,3.2188758248682,2.86220088092947,41,6,0,1,1,0,0
6.39692965521615,7.37775890822787,5.86078622346587,4.39444915467244,4.00733318523247,65,6,0,1,1,0,0
7.60090245954208,8.47637119689598,5.14166355650266,3.13549421592915,3.54095932403731,55,6,0,0,1,0,0
7.49554194388426,8.29404964010203,3.04452243772342,2.30258509299405,2.82137888640921,53,6,0,1,1,0,0
6.39692965521615,8.29404964010203,4.26267987704132,2.83321334405622,3.67376581630389,50,1,0,0,0,0,0
6.10924758276437,7.09007683577609,5.44241771052179,4.17438726989564,4.29319542096727,31,9,0,0,1,0,0
6.39692965521615,6.90775527898214,4.79579054559674,3.25809653802148,3.50254987592244,26,6,0,1,0,0,0
7.36770857237437,8.38935981990635,5.56452040732269,4.39444915467244,3.65325227647079,25,12,0,1,0,0,0
8.1886891244442,9.21034037197618,4.70953020131233,1.94591014905531,3.38439026334577,58,1,0,1,1,0,0
6.73340189183736,7.78322401633604,3.58351893845611,2.30258509299405,2.82137888640921,55,1,0,0,0,0,0
6.10924758276437,6.80239476332431,3.93182563272433,3.13549421592915,3.35689712276558,58,6,0,1,0,1,1
7.60090245954208,8.29404964010203,4.70953020131233,3.25809653802148,3.64805745959368,23,12,0,0,0,1,0
7.82404601085629,8.51719319141624,5.99396142730657,4.39444915467244,3.72810016726722,34,12,0,0,0,1,1
7.60090245954208,8.29404964010203,4.60517018598809,3.58351893845611,3.57515068878559,58,6,0,0,0,1,0
6.39692965521615,7.09007683577609,5.01727983681492,3.52636052461616,3.8286413964891,35,6,0,1,0,1,0
7.26192709270275,8.00636756765025,4.39444915467244,3.25809653802148,3.87535902105655,24,12,0,1,0,1,0
7.09007683577609,8.00636756765025,4.31748811353631,3.25809653802148,3.8286413964891,52,6,0,1,0,1,0
6.80239476332431,7.49554194388426,3.87120101090789,2.56494935746154,3.19867311755068,34,9,0,1,0,1,1
6.5510803350434,7.24422751560335,4.69134788222914,3.66356164612965,3.75887182593397,38,6,0,1,0,0,1
6.5510803350434,7.24422751560335,4.55387689160054,3.49650756146648,3.8264651170665,56,9,0,1,0,1,0
7.3132203870903,7.9373746961633,5.39816270151775,3.49650756146648,3.3322045101752,73,6,0,1,0,1,1
7.13089883029635,7.78322401633604,3.04452243772342,2.70805020110221,1.94591014905531,48,6,0,0,0,1,0
7.37775890822787,8.07090608878782,4.91998092582813,2.77258872223978,3.10906095886099,48,12,0,1,0,1,0
7.09837563859079,7.78322401633604,5.69035945432406,3.71357206670431,3.09104245335832,48,6,0,0,0,1,0
7.09007683577609,7.78322401633604,4.34380542185368,3.04452243772342,1.90210752639692,59,1,0,0,0,1,0
7.78322401633604,8.47637119689598,4.18965474202643,2.19722457733622,1.6094379124341,50,6,0,1,0,1,0
6.68461172766793,7.37775890822787,5.48479693349066,2.77258872223978,1.68639895357023,40,9,0,1,0,1,0
6.68461172766793,7.37775890822787,5.52545293913178,3.04452243772342,1.68639895357023,42,12,0,1,0,1,0
7.43838353004431,7.86326672400957,5.52545293913178,3.04452243772342,1.80828877117927,44,16,0,0,1,1,0
7.49554194388426,8.1886891244442,5.08140436498446,2.77258872223978,1.54756250871601,59,9,0,0,0,1,0
7.09007683577609,7.78322401633604,4.77912349311153,2.56494935746154,1.90210752639692,50,6,0,1,0,1,0
7.37775890822787,8.07090608878782,4.26267987704132,1.94591014905531,1.66770682055808,47,16,0,0,0,1,0
6.21460809842219,7.24422751560335,4.51085950651685,2.39789527279837,1.68639895357023,30,12,0,1,0,1,0
7.49554194388426,7.9373746961633,5.52545293913178,3.25809653802148,1.80828877117927,24,12,0,0,0,1,0
6.68461172766793,7.37775890822787,4.94875989037817,2.77258872223978,1.68639895357023,70,6,0,0,0,1,0
6.68461172766793,7.37775890822787,6.11146733950268,3.93182563272433,2.14006616349627,44,9,0,0,0,1,0
7.24422751560335,8.07090608878782,4.79579054559674,3.04452243772342,0,50,6,0,1,0,1,0
5.99146454710798,6.68461172766793,4.33073334028633,2.77258872223978,0,40,6,0,0,0,1,0
7.24422751560335,7.78322401633604,5.08140436498446,2.77258872223978,0,44,6,0,0,0,1,0
6.90775527898214,8.07090608878782,4.39444915467244,2.77258872223978,0,44,12,0,1,0,0,0
8.07090608878782,8.76405326934776,3.3322045101752,1.79175946922806,2.70805020110221,50,9,0,1,1,1,0
6.90775527898214,7.60090245954208,5.01727983681492,3.04452243772342,2.60268968544438,58,9,0,1,0,1,0
8.41183267575841,8.88183630500415,4.61512051684126,2.56494935746154,2.63905732961526,43,1,0,0,0,1,0
6.39692965521615,7.09007683577609,4.79579054559674,3.04452243772342,2.4423470353692,31,12,0,1,0,1,0
7.60090245954208,8.29404964010203,4.43081679884331,2.77258872223978,1.94591014905531,44,6,0,0,1,1,0
7.09007683577609,7.60090245954208,3.25809653802148,2.39789527279837,1.94591014905531,55,9,0,0,1,1,0
7.37775890822787,7.9373746961633,4.30406509320417,2.39789527279837,1.6094379124341,60,1,0,0,1,1,0
6.90775527898214,7.78322401633604,3.76120011569356,2.484906649788,2.30258509299405,51,6,0,0,1,1,0
7.09007683577609,7.78322401633604,4.26267987704132,3.04452243772342,2.2512917986065,60,6,0,0,0,1,0
7.24136628332232,8.07090608878782,4.29045944114839,2.39789527279837,2.67414864942653,30,6,0,1,1,1,0
7.09007683577609,7.60090245954208,4.61512051684126,3.04452243772342,1.79175946922806,65,6,0,1,0,1,0
7.09007683577609,7.78322401633604,5.01727983681492,3.25809653802148,1.94591014905531,32,6,0,0,1,1,0
8.38935981990635,9.21034037197618,3.52636052461616,1.79175946922806,2.14006616349627,50,9,0,1,1,1,0
5.85793315448346,6.68461172766793,4.51085950651685,2.56494935746154,2.91235066461494,38,6,0,0,0,1,0
7.26403014289953,7.60090245954208,6.39859493453521,4.11087386417331,0,55,6,0,0,1,1,0
7.3132203870903,8.98719682066197,5.52545293913178,3.61091791264422,2.63905732961526,31,9,0,0,0,0,0
6.43615036836943,8.29404964010203,4.70953020131233,2.39789527279837,2.86789890204411,44,9,0,0,0,0,0
7.23201033166476,8.29404964010203,5.04985600724954,2.77258872223978,3.59181774127081,71,6,0,1,1,0,0
8.04558828080353,8.47637119689598,4.79579054559674,1.79175946922806,1.70474809223843,40,6,0,0,0,0,0
7.6889133368648,8.63052187672324,4.33073334028633,2.07944154167984,2.39789527279837,70,6,0,0,1,0,0
7.41697962138115,8.07090608878782,5.04985600724954,2.39789527279837,3.04927304048202,68,1,0,0,0,0,0
5.86078622346587,6.68461172766793,3.93182563272433,2.39789527279837,3.14845336057166,28,9,0,0,0,0,0
7.53476265703754,9.21034037197618,4.61512051684126,2.39789527279837,2.72785282839839,40,6,0,0,0,0,0
7.18538701558042,8.07090608878782,5.08140436498446,2.39789527279837,3.58351893845611,35,6,0,0,0,0,0
7.49554194388426,8.29404964010203,3.97029191355212,1.79175946922806,2.4248027257183,45,9,0,1,1,1,0
8.29404964010203,9.10497985631836,5.01727983681492,2.39789527279837,2.88480071284671,47,6,0,0,0,1,0
6.39692965521615,7.3132203870903,4.81218435537242,2.39789527279837,2.3887627892351,50,1,0,0,0,1,0
7.90100705199242,8.69951474821019,3.43398720448515,2.39789527279837,2.61006979274201,55,6,0,1,0,1,0
8.00636756765025,8.98719682066197,4.61512051684126,3.04452243772342,3.00071981506503,65,6,0,1,1,1,0
8.1886891244442,8.98719682066197,3.04452243772342,1.79175946922806,2.04122032885964,32,12,0,0,1,1,0
7.21081845347222,8.00636756765025,4.58496747867057,2.39789527279837,2.66025953726586,60,6,0,1,1,1,0
6.10924758276437,6.90775527898214,4.61512051684126,2.39789527279837,3.04927304048202,28,9,0,0,0,1,0
7.49554194388426,8.29404964010203,5.30330490805908,3.04452243772342,3.28091121578765,53,6,0,0,0,1,0
6.90775527898214,7.60090245954208,4.51085950651685,2.39789527279837,2.54944517092557,45,6,0,0,0,1,0
8.00636756765025,8.47637119689598,5.98141421125448,3.04452243772342,3.86283276123737,58,6,0,0,1,0,0
7.72973533138505,8.07090608878782,4.29045944114839,1.79175946922806,2.57261223020711,45,6,0,0,1,0,0
5.99146454710798,6.68461172766793,5.17048399503815,3.04452243772342,3.09557760852371,60,6,0,1,1,1,0
8.16051824747751,8.47637119689598,4.61512051684126,2.56494935746154,3.00568260440716,27,12,0,0,1,0,0
7.60090245954208,8.07090608878782,4.61512051684126,2.94443897916644,2.77881927199042,45,9,0,1,0,0,0
8.51719319141624,9.45720044990771,5.00394630594546,2.56494935746154,2.72785282839839,42,12,0,1,1,0,0
8.69951474821019,9.45720044990771,4.61512051684126,2.77258872223978,2.14006616349627,42,12,0,1,1,0,0
7.17011954344963,7.60090245954208,4.11087386417331,3.25809653802148,2.61006979274201,46,6,0,0,0,0,0
8.61250337122056,9.32366905728319,4.11087386417331,2.77258872223978,2.02814824729229,28,9,0,0,0,0,0
7.96206730875367,8.47637119689598,4.70953020131233,2.77258872223978,2.72785282839839,36,12,0,1,0,1,0
9.14420056947164,9.32366905728319,6.55250788703459,3.93182563272433,2.85647020622048,52,12,0,1,0,0,0
8.00636756765025,8.47637119689598,3.58351893845611,1.79175946922806,2.35137525716348,60,1,0,1,0,0,0
8.02910705461974,8.47637119689598,4.61512051684126,2.77258872223978,2.85070650150373,38,9,0,1,0,0,0
7.24422751560335,8.07090608878782,5.01727983681492,3.61091791264422,3.92395157629342,60,1,0,1,0,0,0
8.96648377906443,9.32366905728319,4.83628190695148,2.77258872223978,2.98061863574394,30,12,0,0,1,1,0
6.93049476595163,8.07090608878782,5.5834963087817,2.77258872223978,2.98061863574394,50,12,0,0,1,0,0
7.41697962138115,8.07090608878782,5.52545293913178,2.77258872223978,3.39785848039664,38,6,0,1,0,0,0
7.46221493976819,8.07090608878782,5.01727983681492,3.04452243772342,3.13549421592915,60,9,0,1,1,0,0
8.55641390456952,9.16951837745593,4.61512051684126,3.04452243772342,2.79116510781272,44,9,0,1,1,0,0
6.21460809842219,6.68461172766793,3.43398720448515,1.79175946922806,2.18605127673809,26,1,0,0,0,0,0
7.39326309476384,8.51719319141624,6.47850964220857,3.43398720448515,4.09600984154116,31,6,0,0,0,1,0
7.39326309476384,8.51719319141624,4.83628190695148,3.04452243772342,3.09557760852371,40,9,0,0,0,1,0
7.40853056689463,8.29404964010203,5.52545293913178,3.25809653802148,3.63758615972639,40,6,0,0,0,1,0
6.47697236288968,7.60090245954208,5.99396142730657,3.43398720448515,4.5368913452348,60,6,0,1,0,1,0
7.39326309476384,8.51719319141624,4.26267987704132,1.79175946922806,2.21920348405499,28,9,0,1,0,1,0
7.39326309476384,8.51719319141624,6.11146733950268,2.77258872223978,4.07243972683405,45,6,0,0,0,1,0
7.39326309476384,8.38366179879172,6.11146733950268,3.25809653802148,4.45898767581001,50,1,0,0,0,1,0
6.88243747099785,8.0471895621705,4.83628190695148,2.19722457733622,3.61361696961339,40,6,0,0,0,1,0
7.17011954344963,8.29404964010203,3.93182563272433,1.79175946922806,1.80828877117927,40,12,0,1,0,1,0
7.39326309476384,8.51719319141624,4.61512051684126,1.79175946922806,2.32238772029023,40,6,0,1,0,1,1
