Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
MK,Macro Indicators,20,Andorra,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,42414.059011,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,39780.35941,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,3170.693547,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,3785.067332,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,46812.44845,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,40227.195908,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,3252.610152,X,Figure from external organization,,,
MK,Macro Indicators,20,Andorra,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,4039.844391,E,Estimated value,,,
MK,Macro Indicators,20,Andorra,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,49303.974257,E,Estimated value,,,
MK,Macro Indicators,20,Andorra,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,41034.719423,E,Estimated value,,,
MK,Macro Indicators,20,Andorra,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,3362.282323,E,Estimated value,,,
MK,Macro Indicators,24,Angola,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,113303.684437,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,3179.559204,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,3058.509989,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,108990.092154,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,90552.164127,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,2464.010769,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,2998.347347,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,110188.983168,X,Figure from external organization,,,
MK,Macro Indicators,24,Angola,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,93260.991391,E,Estimated value,,,
MK,Macro Indicators,24,Angola,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,2461.631259,E,Estimated value,,,
MK,Macro Indicators,24,Angola,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,3037.113859,E,Estimated value,,,
MK,Macro Indicators,24,Angola,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,115063.638585,E,Estimated value,,,
MK,Macro Indicators,660,Anguilla,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,388.972051,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,27432.000502,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,23761.349591,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,336.924057,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,415.735284,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,28850.470815,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,23958.189292,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,345.237508,X,Figure from external organization,,,
MK,Macro Indicators,660,Anguilla,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,438.795663,E,Estimated value,,,
MK,Macro Indicators,660,Anguilla,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,30057.585597,E,Estimated value,,,
MK,Macro Indicators,660,Anguilla,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,24351.441614,E,Estimated value,,,
MK,Macro Indicators,660,Anguilla,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,355.49452,E,Estimated value,,,
MK,Macro Indicators,28,Antigua and Barbuda,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,1867.777778,X,Figure from external organization,,,
